date,city_name,country,country_code,region,latitude,longitude,timezone,temperature_max,temperature_min,temperature_mean,precipitation_sum,precipitation_hours,wind_speed_max,wind_direction,humidity_max,humidity_min,uv_index_max,weather_code,sunrise,sunset,weather_description,temperature_range,humidity_mean,precipitation_category,temperature_category
2026-06-17,Bucaramanga,Colombia,CO,Andina,7.1193,-73.1227,America/Bogota,26.8,19.8,22.0,21.8,17.0,8.8,51,100,57,8.8,95,2026-06-17T05:37,2026-06-17T18:09,Tormenta eléctrica,7.0,78.5,Fuerte,Cálido
2026-06-18,Bucaramanga,Colombia,CO,Andina,7.1193,-73.1227,America/Bogota,25.9,19.4,21.6,27.0,21.0,7.3,77,100,61,8.4,95,2026-06-18T05:37,2026-06-18T18:09,Tormenta eléctrica,6.5,80.5,Fuerte,Cálido
2026-06-19,Bucaramanga,Colombia,CO,Andina,7.1193,-73.1227,America/Bogota,26.7,19.3,22.3,9.2,14.0,6.9,54,98,67,8.2,95,2026-06-19T05:37,2026-06-19T18:09,Tormenta eléctrica,7.4,82.5,Moderada,Cálido
2026-06-20,Bucaramanga,Colombia,CO,Andina,7.1193,-73.1227,America/Bogota,26.0,19.6,22.6,3.4,13.0,8.0,62,96,67,8.6,53,2026-06-20T05:37,2026-06-20T18:10,Llovizna moderada,6.4,81.5,Leve,Cálido
2026-06-21,Bucaramanga,Colombia,CO,Andina,7.1193,-73.1227,America/Bogota,26.8,19.4,22.7,2.0,8.0,9.9,142,99,63,7.8,53,2026-06-21T05:38,2026-06-21T18:10,Llovizna moderada,7.4,81.0,Leve,Cálido
2026-06-22,Bucaramanga,Colombia,CO,Andina,7.1193,-73.1227,America/Bogota,26.5,20.0,22.5,5.9,12.0,8.4,301,100,60,8.7,80,2026-06-22T05:38,2026-06-22T18:10,Chubascos leves,6.5,80.0,Moderada,Cálido
2026-06-15,Piura,Perú,PE,Costa,-5.1945,-80.6328,America/Lima,32.2,22.9,26.3,0.0,0.0,20.3,175,79,40,7.8,3,2026-06-15T06:28,2026-06-15T18:17,Nublado,9.3,59.5,Sin lluvia,Cálido
2026-06-16,Piura,Perú,PE,Costa,-5.1945,-80.6328,America/Lima,32.5,21.2,25.8,0.0,0.0,19.0,199,91,42,7.8,3,2026-06-16T06:28,2026-06-16T18:17,Nublado,11.3,66.5,Sin lluvia,Cálido
2026-06-17,Piura,Perú,PE,Costa,-5.1945,-80.6328,America/Lima,31.8,22.1,26.0,0.0,0.0,18.7,204,83,42,7.8,3,2026-06-17T06:28,2026-06-17T18:18,Nublado,9.7,62.5,Sin lluvia,Cálido
2026-06-18,Piura,Perú,PE,Costa,-5.1945,-80.6328,America/Lima,30.2,22.9,26.0,0.0,0.0,19.6,172,76,49,7.6,3,2026-06-18T06:29,2026-06-18T18:18,Nublado,7.3,62.5,Sin lluvia,Cálido
2026-06-19,Piura,Perú,PE,Costa,-5.1945,-80.6328,America/Lima,31.7,21.7,25.8,0.0,0.0,23.6,170,87,40,7.8,3,2026-06-19T06:29,2026-06-19T18:18,Nublado,10.0,63.5,Sin lluvia,Cálido
2026-06-20,Piura,Perú,PE,Costa,-5.1945,-80.6328,America/Lima,31.9,21.6,25.9,0.0,0.0,21.1,176,85,41,7.8,3,2026-06-20T06:29,2026-06-20T18:18,Nublado,10.3,63.0,Sin lluvia,Cálido
2026-06-21,Piura,Perú,PE,Costa,-5.1945,-80.6328,America/Lima,31.4,21.5,25.4,0.0,0.0,19.5,174,87,43,7.8,2,2026-06-21T06:29,2026-06-21T18:19,Parcialmente nublado,9.9,65.0,Sin lluvia,Cálido
2026-06-22,Piura,Perú,PE,Costa,-5.1945,-80.6328,America/Lima,33.4,21.8,26.0,0.0,0.0,20.1,184,85,37,7.8,3,2026-06-22T06:29,2026-06-22T18:19,Nublado,11.6,61.0,Sin lluvia,Cálido
2026-06-15,Chiclayo,Perú,PE,Costa,-6.7714,-79.8409,America/Lima,27.7,22.2,24.0,0.0,0.0,19.7,178,88,55,7.4,3,2026-06-15T06:27,2026-06-15T18:11,Nublado,5.5,71.5,Sin lluvia,Cálido
2026-06-16,Chiclayo,Perú,PE,Costa,-6.7714,-79.8409,America/Lima,26.7,21.2,23.3,0.0,0.0,14.4,193,95,61,6.6,3,2026-06-16T06:28,2026-06-16T18:11,Nublado,5.5,78.0,Sin lluvia,Cálido
2026-06-17,Chiclayo,Perú,PE,Costa,-6.7714,-79.8409,America/Lima,28.4,20.6,23.8,0.0,0.0,18.0,195,93,52,7.5,2,2026-06-17T06:28,2026-06-17T18:12,Parcialmente nublado,7.8,72.5,Sin lluvia,Cálido
2026-06-18,Chiclayo,Perú,PE,Costa,-6.7714,-79.8409,America/Lima,27.2,21.8,24.0,0.0,0.0,20.3,182,90,61,6.6,2,2026-06-18T06:28,2026-06-18T18:12,Parcialmente nublado,5.4,75.5,Sin lluvia,Cálido
2026-06-19,Chiclayo,Perú,PE,Costa,-6.7714,-79.8409,America/Lima,28.1,21.5,24.0,0.0,0.0,21.5,182,90,53,7.5,2,2026-06-19T06:28,2026-06-19T18:12,Parcialmente nublado,6.6,71.5,Sin lluvia,Cálido
2026-06-20,Chiclayo,Perú,PE,Costa,-6.7714,-79.8409,America/Lima,27.3,21.6,23.8,0.0,0.0,21.0,179,86,56,7.4,1,2026-06-20T06:29,2026-06-20T18:12,Mayormente despejado,5.7,71.0,Sin lluvia,Cálido
2026-06-21,Chiclayo,Perú,PE,Costa,-6.7714,-79.8409,America/Lima,26.4,20.6,23.2,0.0,0.0,20.7,175,88,59,7.5,1,2026-06-21T06:29,2026-06-21T18:13,Mayormente despejado,5.8,73.5,Sin lluvia,Cálido
2026-06-22,Chiclayo,Perú,PE,Costa,-6.7714,-79.8409,America/Lima,27.9,20.6,23.6,0.0,0.0,20.3,183,87,52,7.5,2,2026-06-22T06:29,2026-06-22T18:13,Parcialmente nublado,7.3,69.5,Sin lluvia,Cálido
2026-06-15,Arica,Chile,CL,Norte,-18.4783,-70.3126,America/Santiago,19.6,13.8,16.7,0.0,0.0,10.1,267,97,73,6.1,3,2026-06-15T07:10,2026-06-15T18:12,Nublado,5.8,85.0,Sin lluvia,Templado
2026-06-16,Arica,Chile,CL,Norte,-18.4783,-70.3126,America/Santiago,19.4,14.2,16.6,0.0,0.0,10.3,262,96,75,6.2,3,2026-06-16T07:11,2026-06-16T18:12,Nublado,5.2,85.5,Sin lluvia,Templado
2026-06-17,Arica,Chile,CL,Norte,-18.4783,-70.3126,America/Santiago,20.9,15.4,18.0,0.0,0.0,14.0,260,93,62,5.8,3,2026-06-17T07:11,2026-06-17T18:12,Nublado,5.5,77.5,Sin lluvia,Templado
2026-06-18,Arica,Chile,CL,Norte,-18.4783,-70.3126,America/Santiago,20.8,17.3,18.7,1.0,3.0,12.7,255,80,60,6.0,53,2026-06-18T07:11,2026-06-18T18:12,Llovizna moderada,3.5,70.0,Leve,Templado
2026-06-19,Arica,Chile,CL,Norte,-18.4783,-70.3126,America/Santiago,20.3,16.4,18.5,0.2,2.0,12.4,266,84,65,6.0,51,2026-06-19T07:11,2026-06-19T18:13,Llovizna leve,3.9,74.5,Leve,Templado
2026-06-20,Arica,Chile,CL,Norte,-18.4783,-70.3126,America/Santiago,20.6,17.4,18.6,0.0,0.0,12.7,280,79,61,5.8,3,2026-06-20T07:12,2026-06-20T18:13,Nublado,3.2,70.0,Sin lluvia,Templado
2026-06-21,Arica,Chile,CL,Norte,-18.4783,-70.3126,America/Santiago,20.4,17.4,18.6,0.0,0.0,12.0,256,74,63,5.8,3,2026-06-21T07:12,2026-06-21T18:13,Nublado,3.0,68.5,Sin lluvia,Templado
2026-06-22,Arica,Chile,CL,Norte,-18.4783,-70.3126,America/Santiago,19.3,16.0,17.7,0.3,3.0,12.9,261,79,68,5.8,51,2026-06-22T07:12,2026-06-22T18:13,Llovizna leve,3.3,73.5,Leve,Templado
2026-06-15,La Serena,Chile,CL,Norte,-29.9027,-71.2519,America/Santiago,14.3,8.2,10.6,0.0,0.0,6.1,295,100,73,3.0,3,2026-06-15T07:38,2026-06-15T17:52,Nublado,6.1,86.5,Sin lluvia,Templado
2026-06-16,La Serena,Chile,CL,Norte,-29.9027,-71.2519,America/Santiago,14.5,8.2,10.7,0.0,0.0,6.2,294,100,75,3.8,3,2026-06-16T07:38,2026-06-16T17:52,Nublado,6.3,87.5,Sin lluvia,Templado
2026-06-17,La Serena,Chile,CL,Norte,-29.9027,-71.2519,America/Santiago,16.5,8.1,12.1,0.7,4.0,9.0,244,100,65,3.0,51,2026-06-17T07:39,2026-06-17T17:52,Llovizna leve,8.4,82.5,Leve,Templado
2026-06-18,La Serena,Chile,CL,Norte,-29.9027,-71.2519,America/Santiago,18.9,10.8,14.3,0.9,6.0,10.8,235,91,61,4.1,51,2026-06-18T07:39,2026-06-18T17:52,Llovizna leve,8.1,76.0,Leve,Templado
2026-06-19,La Serena,Chile,CL,Norte,-29.9027,-71.2519,America/Santiago,19.8,8.6,13.6,0.0,0.0,9.7,23,94,47,3.6,3,2026-06-19T07:39,2026-06-19T17:52,Nublado,11.2,70.5,Sin lluvia,Templado
2026-06-20,La Serena,Chile,CL,Norte,-29.9027,-71.2519,America/Santiago,17.8,8.4,12.5,0.0,0.0,7.0,282,93,61,3.4,3,2026-06-20T07:40,2026-06-20T17:53,Nublado,9.4,77.0,Sin lluvia,Templado
2026-06-21,La Serena,Chile,CL,Norte,-29.9027,-71.2519,America/Santiago,17.7,8.8,12.3,0.2,2.0,9.3,258,95,38,3.9,51,2026-06-21T07:40,2026-06-21T17:53,Llovizna leve,8.9,66.5,Leve,Templado
2026-06-22,La Serena,Chile,CL,Norte,-29.9027,-71.2519,America/Santiago,19.1,5.5,11.2,0.0,0.0,8.7,249,79,34,4.0,2,2026-06-22T07:40,2026-06-22T17:53,Parcialmente nublado,13.6,56.5,Sin lluvia,Templado
2026-06-15,Posadas,Argentina,AR,NEA,-27.3671,-55.896,America/Argentina/Buenos_Aires,15.8,10.6,12.9,0.0,0.0,10.9,158,94,61,3.9,3,2026-06-15T07:31,2026-06-15T17:56,Nublado,5.2,77.5,Sin lluvia,Templado
2026-06-16,Posadas,Argentina,AR,NEA,-27.3671,-55.896,America/Argentina/Buenos_Aires,17.5,8.7,12.4,0.0,0.0,7.5,154,94,53,4.2,3,2026-06-16T07:31,2026-06-16T17:56,Nublado,8.8,73.5,Sin lluvia,Templado
2026-06-17,Posadas,Argentina,AR,NEA,-27.3671,-55.896,America/Argentina/Buenos_Aires,21.8,10.1,14.6,0.0,0.0,12.1,122,92,47,4.3,3,2026-06-17T07:32,2026-06-17T17:56,Nublado,11.7,69.5,Sin lluvia,Templado
2026-06-18,Posadas,Argentina,AR,NEA,-27.3671,-55.896,America/Argentina/Buenos_Aires,20.6,13.2,16.8,0.0,0.0,27.1,53,72,52,2.6,3,2026-06-18T07:32,2026-06-18T17:57,Nublado,7.4,62.0,Sin lluvia,Templado
2026-06-19,Posadas,Argentina,AR,NEA,-27.3671,-55.896,America/Argentina/Buenos_Aires,19.4,13.2,15.1,20.4,15.0,21.6,225,96,52,0.8,95,2026-06-19T07:32,2026-06-19T17:57,Tormenta eléctrica,6.2,74.0,Fuerte,Templado
2026-06-20,Posadas,Argentina,AR,NEA,-27.3671,-55.896,America/Argentina/Buenos_Aires,15.2,11.2,13.0,0.1,1.0,10.2,137,92,59,4.4,51,2026-06-20T07:32,2026-06-20T17:57,Llovizna leve,4.0,75.5,Leve,Templado
2026-06-21,Posadas,Argentina,AR,NEA,-27.3671,-55.896,America/Argentina/Buenos_Aires,18.6,10.1,14.0,0.0,0.0,10.7,84,96,65,4.4,3,2026-06-21T07:33,2026-06-21T17:57,Nublado,8.5,80.5,Sin lluvia,Templado
2026-06-22,Posadas,Argentina,AR,NEA,-27.3671,-55.896,America/Argentina/Buenos_Aires,15.8,9.9,13.4,20.4,12.0,17.8,200,97,61,3.2,95,2026-06-22T07:33,2026-06-22T17:58,Tormenta eléctrica,5.9,79.0,Fuerte,Templado
2026-06-15,Resistencia,Argentina,AR,NEA,-27.451,-58.986,America/Argentina/Buenos_Aires,16.3,10.2,13.0,0.0,0.0,7.9,163,91,61,4.3,3,2026-06-15T07:44,2026-06-15T18:08,Nublado,6.1,76.0,Sin lluvia,Templado
2026-06-16,Resistencia,Argentina,AR,NEA,-27.451,-58.986,America/Argentina/Buenos_Aires,17.8,7.9,12.2,0.0,0.0,5.4,77,100,60,4.2,3,2026-06-16T07:44,2026-06-16T18:09,Nublado,9.9,80.0,Sin lluvia,Templado
2026-06-17,Resistencia,Argentina,AR,NEA,-27.451,-58.986,America/Argentina/Buenos_Aires,19.2,8.1,13.3,0.0,0.0,11.4,99,100,49,3.8,3,2026-06-17T07:44,2026-06-17T18:09,Nublado,11.1,74.5,Sin lluvia,Templado
2026-06-18,Resistencia,Argentina,AR,NEA,-27.451,-58.986,America/Argentina/Buenos_Aires,21.8,12.6,16.3,45.8,9.0,17.1,44,99,66,1.8,96,2026-06-18T07:44,2026-06-18T18:09,Tormenta con granizo leve,9.2,82.5,Fuerte,Templado
2026-06-19,Resistencia,Argentina,AR,NEA,-27.451,-58.986,America/Argentina/Buenos_Aires,17.4,10.3,14.0,9.0,4.0,19.7,214,99,54,3.6,95,2026-06-19T07:45,2026-06-19T18:09,Tormenta eléctrica,7.1,76.5,Moderada,Templado
2026-06-20,Resistencia,Argentina,AR,NEA,-27.451,-58.986,America/Argentina/Buenos_Aires,16.7,7.7,11.7,0.0,0.0,12.3,71,93,59,4.2,3,2026-06-20T07:45,2026-06-20T18:09,Nublado,9.0,76.0,Sin lluvia,Templado
2026-06-21,Resistencia,Argentina,AR,NEA,-27.451,-58.986,America/Argentina/Buenos_Aires,18.0,9.0,13.2,0.1,1.0,13.5,97,95,62,3.4,51,2026-06-21T07:45,2026-06-21T18:09,Llovizna leve,9.0,78.5,Leve,Templado
2026-06-22,Resistencia,Argentina,AR,NEA,-27.451,-58.986,America/Argentina/Buenos_Aires,15.9,8.9,12.5,0.5,2.0,17.7,198,94,49,4.2,51,2026-06-22T07:45,2026-06-22T18:10,Llovizna leve,7.0,71.5,Leve,Templado
2026-06-15,Goiânia,Brasil,BR,Centro-Oeste,-16.6869,-49.2648,America/Sao_Paulo,30.0,17.8,23.8,0.4,3.0,8.2,183,94,40,6.2,51,2026-06-15T06:43,2026-06-15T17:51,Llovizna leve,12.2,67.0,Leve,Cálido
2026-06-16,Goiânia,Brasil,BR,Centro-Oeste,-16.6869,-49.2648,America/Sao_Paulo,27.8,18.9,23.3,0.4,3.0,11.6,160,95,47,6.1,51,2026-06-16T06:43,2026-06-16T17:51,Llovizna leve,8.9,71.0,Leve,Cálido
2026-06-17,Goiânia,Brasil,BR,Centro-Oeste,-16.6869,-49.2648,America/Sao_Paulo,27.8,16.9,22.0,0.0,0.0,11.5,159,93,37,6.1,3,2026-06-17T06:43,2026-06-17T17:51,Nublado,10.9,65.0,Sin lluvia,Cálido
2026-06-18,Goiânia,Brasil,BR,Centro-Oeste,-16.6869,-49.2648,America/Sao_Paulo,29.4,14.8,22.2,0.0,0.0,10.1,128,78,25,6.2,3,2026-06-18T06:44,2026-06-18T17:52,Nublado,14.6,51.5,Sin lluvia,Cálido
2026-06-19,Goiânia,Brasil,BR,Centro-Oeste,-16.6869,-49.2648,America/Sao_Paulo,30.6,17.8,24.0,0.0,0.0,9.6,93,77,27,6.2,2,2026-06-19T06:44,2026-06-19T17:52,Parcialmente nublado,12.8,52.0,Sin lluvia,Cálido
2026-06-20,Goiânia,Brasil,BR,Centro-Oeste,-16.6869,-49.2648,America/Sao_Paulo,28.5,18.7,23.6,0.1,1.0,8.1,300,77,39,5.8,51,2026-06-20T06:44,2026-06-20T17:52,Llovizna leve,9.8,58.0,Leve,Cálido
2026-06-21,Goiânia,Brasil,BR,Centro-Oeste,-16.6869,-49.2648,America/Sao_Paulo,28.3,17.4,22.7,0.0,0.0,6.5,139,91,38,5.6,3,2026-06-21T06:44,2026-06-21T17:52,Nublado,10.9,64.5,Sin lluvia,Cálido
2026-06-22,Goiânia,Brasil,BR,Centro-Oeste,-16.6869,-49.2648,America/Sao_Paulo,29.2,18.9,23.9,0.0,0.0,9.6,56,74,34,5.8,3,2026-06-22T06:45,2026-06-22T17:53,Nublado,10.3,54.0,Sin lluvia,Cálido
2026-06-15,Campo Grande,Brasil,BR,Centro-Oeste,-20.4697,-54.6201,America/Campo_Grande,21.2,16.6,18.4,0.1,1.0,10.2,207,99,74,5.1,51,2026-06-15T06:12,2026-06-15T17:05,Llovizna leve,4.6,86.5,Leve,Templado
2026-06-16,Campo Grande,Brasil,BR,Centro-Oeste,-20.4697,-54.6201,America/Campo_Grande,22.5,15.0,18.4,0.6,3.0,10.6,133,98,71,4.4,51,2026-06-16T06:12,2026-06-16T17:06,Llovizna leve,7.5,84.5,Leve,Templado
2026-06-17,Campo Grande,Brasil,BR,Centro-Oeste,-20.4697,-54.6201,America/Campo_Grande,24.4,16.0,19.4,0.5,2.0,13.7,107,96,62,4.2,51,2026-06-17T06:12,2026-06-17T17:06,Llovizna leve,8.4,79.0,Leve,Templado
2026-06-18,Campo Grande,Brasil,BR,Centro-Oeste,-20.4697,-54.6201,America/Campo_Grande,25.0,15.8,19.6,0.0,0.0,20.2,76,91,51,5.4,3,2026-06-18T06:13,2026-06-18T17:06,Nublado,9.2,71.0,Sin lluvia,Templado
2026-06-19,Campo Grande,Brasil,BR,Centro-Oeste,-20.4697,-54.6201,America/Campo_Grande,26.3,17.3,19.8,25.8,13.0,20.4,351,100,54,5.2,95,2026-06-19T06:13,2026-06-19T17:06,Tormenta eléctrica,9.0,77.0,Fuerte,Templado
2026-06-20,Campo Grande,Brasil,BR,Centro-Oeste,-20.4697,-54.6201,America/Campo_Grande,19.0,12.3,15.4,1.0,5.0,13.4,253,99,63,4.4,53,2026-06-20T06:13,2026-06-20T17:06,Llovizna moderada,6.7,81.0,Leve,Templado
2026-06-21,Campo Grande,Brasil,BR,Centro-Oeste,-20.4697,-54.6201,America/Campo_Grande,25.4,11.7,19.1,0.0,0.0,13.9,26,86,61,5.6,0,2026-06-21T06:13,2026-06-21T17:07,Despejado,13.7,73.5,Sin lluvia,Templado
2026-06-22,Campo Grande,Brasil,BR,Centro-Oeste,-20.4697,-54.6201,America/Campo_Grande,24.5,16.9,21.0,17.6,15.0,24.8,333,99,71,5.5,96,2026-06-22T06:14,2026-06-22T17:07,Tormenta con granizo leve,7.6,85.0,Moderada,Cálido
2026-06-15,Natal,Brasil,BR,Nordeste,-5.7945,-35.211,America/Fortaleza,29.1,22.9,25.9,0.7,5.0,18.6,144,97,66,7.4,51,2026-06-15T05:27,2026-06-15T17:15,Llovizna leve,6.2,81.5,Leve,Cálido
2026-06-16,Natal,Brasil,BR,Nordeste,-5.7945,-35.211,America/Fortaleza,28.6,23.0,25.7,1.5,9.0,18.5,148,96,68,7.4,53,2026-06-16T05:28,2026-06-16T17:15,Llovizna moderada,5.6,82.0,Leve,Cálido
2026-06-17,Natal,Brasil,BR,Nordeste,-5.7945,-35.211,America/Fortaleza,25.8,23.1,24.1,57.8,12.0,10.7,185,99,85,7.4,82,2026-06-17T05:28,2026-06-17T17:15,Chubascos intensos,2.7,92.0,Muy fuerte,Cálido
2026-06-18,Natal,Brasil,BR,Nordeste,-5.7945,-35.211,America/Fortaleza,28.8,23.0,25.7,1.4,7.0,20.4,153,95,71,7.4,51,2026-06-18T05:28,2026-06-18T17:15,Llovizna leve,5.8,83.0,Leve,Cálido
2026-06-19,Natal,Brasil,BR,Nordeste,-5.7945,-35.211,America/Fortaleza,29.0,23.2,25.7,0.7,4.0,22.8,158,90,64,7.4,51,2026-06-19T05:28,2026-06-19T17:16,Llovizna leve,5.8,77.0,Leve,Cálido
2026-06-20,Natal,Brasil,BR,Nordeste,-5.7945,-35.211,America/Fortaleza,28.9,22.7,25.0,2.3,10.0,16.9,163,93,70,7.2,53,2026-06-20T05:29,2026-06-20T17:16,Llovizna moderada,6.2,81.5,Leve,Cálido
2026-06-21,Natal,Brasil,BR,Nordeste,-5.7945,-35.211,America/Fortaleza,28.8,22.5,25.3,1.4,6.0,20.3,156,95,65,7.0,53,2026-06-21T05:29,2026-06-21T17:16,Llovizna moderada,6.3,80.0,Leve,Cálido
2026-06-22,Natal,Brasil,BR,Nordeste,-5.7945,-35.211,America/Fortaleza,27.7,23.0,25.1,2.2,7.0,19.9,157,93,75,7.2,80,2026-06-22T05:29,2026-06-22T17:16,Chubascos leves,4.7,84.0,Leve,Cálido
2026-06-15,Maceió,Brasil,BR,Nordeste,-9.6658,-35.735,America/Maceio,27.3,24.3,25.7,6.0,21.0,17.1,122,93,76,7.0,53,2026-06-15T05:36,2026-06-15T17:10,Llovizna moderada,3.0,84.5,Moderada,Cálido
2026-06-16,Maceió,Brasil,BR,Nordeste,-9.6658,-35.735,America/Maceio,28.0,23.9,25.8,2.1,10.0,15.2,92,94,69,7.0,53,2026-06-16T05:36,2026-06-16T17:10,Llovizna moderada,4.1,81.5,Leve,Cálido
2026-06-17,Maceió,Brasil,BR,Nordeste,-9.6658,-35.735,America/Maceio,28.1,22.3,25.5,0.6,4.0,11.2,80,96,69,7.0,51,2026-06-17T05:37,2026-06-17T17:10,Llovizna leve,5.8,82.5,Leve,Cálido
2026-06-18,Maceió,Brasil,BR,Nordeste,-9.6658,-35.735,America/Maceio,27.4,23.8,25.5,4.0,18.0,15.0,153,95,70,7.0,53,2026-06-18T05:37,2026-06-18T17:11,Llovizna moderada,3.6,82.5,Leve,Cálido
2026-06-19,Maceió,Brasil,BR,Nordeste,-9.6658,-35.735,America/Maceio,26.6,22.9,24.6,20.6,23.0,27.4,177,95,71,7.0,81,2026-06-19T05:37,2026-06-19T17:11,Chubascos moderados,3.7,83.0,Fuerte,Cálido
2026-06-20,Maceió,Brasil,BR,Nordeste,-9.6658,-35.735,America/Maceio,27.4,22.5,24.5,9.0,19.0,20.0,189,98,67,7.0,80,2026-06-20T05:37,2026-06-20T17:11,Chubascos leves,4.9,82.5,Moderada,Cálido
2026-06-21,Maceió,Brasil,BR,Nordeste,-9.6658,-35.735,America/Maceio,27.5,22.6,25.0,5.2,15.0,14.3,173,97,63,6.8,55,2026-06-21T05:38,2026-06-21T17:11,Llovizna intensa,4.9,80.0,Moderada,Cálido
2026-06-22,Maceió,Brasil,BR,Nordeste,-9.6658,-35.735,America/Maceio,26.7,23.3,24.6,8.2,22.0,17.4,158,94,73,6.8,53,2026-06-22T05:38,2026-06-22T17:11,Llovizna moderada,3.4,83.5,Moderada,Cálido
2026-06-15,Teresina,Brasil,BR,Nordeste,-5.0892,-42.8019,America/Fortaleza,34.3,23.4,29.2,0.0,0.0,10.6,107,94,39,7.4,1,2026-06-15T05:56,2026-06-15T17:46,Mayormente despejado,10.9,66.5,Sin lluvia,Cálido
2026-06-16,Teresina,Brasil,BR,Nordeste,-5.0892,-42.8019,America/Fortaleza,34.0,24.2,29.4,0.0,0.0,12.0,103,91,41,7.4,1,2026-06-16T05:56,2026-06-16T17:46,Mayormente despejado,9.8,66.0,Sin lluvia,Cálido
2026-06-17,Teresina,Brasil,BR,Nordeste,-5.0892,-42.8019,America/Fortaleza,34.2,24.1,29.2,0.2,2.0,12.9,67,87,37,7.4,51,2026-06-17T05:57,2026-06-17T17:46,Llovizna leve,10.1,62.0,Leve,Cálido
2026-06-18,Teresina,Brasil,BR,Nordeste,-5.0892,-42.8019,America/Fortaleza,34.1,24.0,28.9,0.1,1.0,12.5,84,91,41,7.4,51,2026-06-18T05:57,2026-06-18T17:47,Llovizna leve,10.1,66.0,Leve,Cálido
2026-06-19,Teresina,Brasil,BR,Nordeste,-5.0892,-42.8019,America/Fortaleza,33.3,23.5,28.3,0.0,0.0,14.8,129,89,37,7.4,3,2026-06-19T05:57,2026-06-19T17:47,Nublado,9.8,63.0,Sin lluvia,Cálido
2026-06-20,Teresina,Brasil,BR,Nordeste,-5.0892,-42.8019,America/Fortaleza,33.7,24.9,28.7,0.0,0.0,11.1,132,66,36,7.4,3,2026-06-20T05:57,2026-06-20T17:47,Nublado,8.8,51.0,Sin lluvia,Cálido
2026-06-21,Teresina,Brasil,BR,Nordeste,-5.0892,-42.8019,America/Fortaleza,34.6,23.3,28.8,0.0,0.0,8.6,49,84,36,7.3,3,2026-06-21T05:58,2026-06-21T17:47,Nublado,11.3,60.0,Sin lluvia,Cálido
2026-06-22,Teresina,Brasil,BR,Nordeste,-5.0892,-42.8019,America/Fortaleza,32.8,23.4,28.3,0.5,4.0,11.8,50,94,42,7.2,51,2026-06-22T05:58,2026-06-22T17:47,Llovizna leve,9.4,68.0,Leve,Cálido
2026-06-15,São Luís,Brasil,BR,Nordeste,-2.5364,-44.3068,America/Fortaleza,32.2,25.4,28.0,0.6,4.0,14.1,73,92,55,7.6,51,2026-06-15T05:58,2026-06-15T17:56,Llovizna leve,6.8,73.5,Leve,Cálido
2026-06-16,São Luís,Brasil,BR,Nordeste,-2.5364,-44.3068,America/Fortaleza,31.6,25.5,27.9,3.3,8.0,12.5,60,94,62,7.6,95,2026-06-16T05:58,2026-06-16T17:57,Tormenta eléctrica,6.1,78.0,Leve,Cálido
2026-06-17,São Luís,Brasil,BR,Nordeste,-2.5364,-44.3068,America/Fortaleza,30.7,24.3,27.3,2.8,8.0,14.1,53,92,60,7.6,95,2026-06-17T05:58,2026-06-17T17:57,Tormenta eléctrica,6.4,76.0,Leve,Cálido
2026-06-18,São Luís,Brasil,BR,Nordeste,-2.5364,-44.3068,America/Fortaleza,30.8,24.8,27.1,2.4,5.0,13.4,52,92,63,7.6,55,2026-06-18T05:59,2026-06-18T17:57,Llovizna intensa,6.0,77.5,Leve,Cálido
2026-06-19,São Luís,Brasil,BR,Nordeste,-2.5364,-44.3068,America/Fortaleza,29.7,24.8,26.4,6.2,13.0,11.0,36,92,69,7.6,80,2026-06-19T05:59,2026-06-19T17:57,Chubascos leves,4.9,80.5,Moderada,Cálido
2026-06-20,São Luís,Brasil,BR,Nordeste,-2.5364,-44.3068,America/Fortaleza,30.9,22.7,26.0,21.1,12.0,10.3,44,100,63,7.6,95,2026-06-20T05:59,2026-06-20T17:57,Tormenta eléctrica,8.2,81.5,Fuerte,Cálido
2026-06-21,São Luís,Brasil,BR,Nordeste,-2.5364,-44.3068,America/Fortaleza,30.9,23.0,26.7,0.1,1.0,14.4,50,98,61,7.6,51,2026-06-21T05:59,2026-06-21T17:58,Llovizna leve,7.9,79.5,Leve,Cálido
2026-06-22,São Luís,Brasil,BR,Nordeste,-2.5364,-44.3068,America/Fortaleza,31.3,25.2,27.4,2.9,7.0,13.1,66,89,62,7.6,95,2026-06-22T05:59,2026-06-22T17:58,Tormenta eléctrica,6.1,75.5,Leve,Cálido
2026-06-15,Porto Velho,Brasil,BR,Norte,-8.7612,-63.9004,America/Porto_Velho,32.8,24.2,27.9,0.6,4.0,9.3,124,98,50,7.0,51,2026-06-15T06:27,2026-06-15T18:04,Llovizna leve,8.6,74.0,Leve,Cálido
2026-06-16,Porto Velho,Brasil,BR,Norte,-8.7612,-63.9004,America/Porto_Velho,31.0,23.2,26.7,6.6,7.0,11.2,170,98,62,7.0,95,2026-06-16T06:27,2026-06-16T18:04,Tormenta eléctrica,7.8,80.0,Moderada,Cálido
2026-06-17,Porto Velho,Brasil,BR,Norte,-8.7612,-63.9004,America/Porto_Velho,31.2,23.4,26.3,3.4,12.0,9.3,173,98,59,7.0,55,2026-06-17T06:28,2026-06-17T18:05,Llovizna intensa,7.8,78.5,Leve,Cálido
